SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION
SR22-01115186,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,06/28/2022 03:14:34 PM,06/29/2022 03:38:36 PM,06/29/2022 03:38:36 PM,1308 N ROCKWELL ST,,,60622,1308,N,ROCKWELL,ST,false,false,,,24,26,,J019,2,14,1423,26,,15,3,6,1158777.642639,1908669.997833,41.905133804,-87.692204263,"(41.90513380428592, -87.69220426323557)"
SR22-01113908,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/28/2022 01:14:00 PM,06/29/2022 03:24:40 PM,06/29/2022 03:24:40 PM,2120 E 68TH ST,,,60649,2120,E,68TH,ST,false,false,,,43,5,,V038,3,03,0331,1,,13,3,6,1191620.761479,1860313.508071,41.77170452,-87.573135156,"(41.771704520109736, -87.5731351562927)"
SR22-01113576,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,06/28/2022 12:45:43 PM,06/29/2022 03:49:34 PM,06/29/2022 03:49:34 PM,1800 N ASHLAND AVE,,,60622,1800,N,ASHLAND,AVE,false,false,,,22,32,,L018,3,14,1433,33,,12,3,6,1165313.841017,1912108.712996,41.914433306,-87.668096817,"(41.91443330640787, -87.66809681685783)"
SR22-01113439,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,06/28/2022 12:34:39 PM,06/29/2022 03:49:04 PM,06/29/2022 03:49:04 PM,4963 W CORNELIA AVE,,,60641,4963,W,CORNELIA,AVE,false,false,,,15,31,,D014,3,16,1634,12,,12,3,6,1142659.383227,1922782.680015,41.944175767,-87.751060282,"(41.94417576707003, -87.75106028200562)"
SR22-01113257,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,06/28/2022 12:19:08 PM,06/29/2022 03:21:19 PM,06/29/2022 03:21:19 PM,4547 S GREENWOOD AVE,,,60653,4547,S,GREENWOOD,AVE,false,false,,,39,4,,S032,2,02,0222,10,,12,3,6,1184450.790051,1874860.706542,41.811794143,-87.598962055,"(41.811794142521414, -87.59896205537474)"
SR22-01112837,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/28/2022 11:40:26 AM,06/28/2022 12:15:03 PM,06/28/2022 12:15:03 PM,3020 N NATCHEZ AVE,,,60634,3020,N,NATCHEZ,AVE,false,false,,,19,36,,Z115,1,25,2511,10,,11,3,6,1132472.530547,1919465.190674,41.935255984,-87.788580771,"(41.93525598359684, -87.78858077060269)"
SR22-01111654,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,06/28/2022 09:58:43 AM,06/29/2022 03:48:41 PM,06/29/2022 03:48:41 PM,4117 W WILCOX ST,,,60624,4117,W,WILCOX,ST,false,false,,,26,28,,F023,1,11,1115,26,,9,3,6,1148890.461722,1898932.421664,41.878609884,-87.728775274,"(41.87860988396265, -87.7287752740341)"
SR22-01111457,Nuisance Animal Complaint,EAB,Alderman,Animal Care and Control,Completed,Salesforce Mobile App,06/28/2022 09:40:48 AM,06/29/2022 03:37:27 PM,06/29/2022 03:37:27 PM,5634 S HOMAN,,,60629,5634,S,HOMAN,,false,false,,,63,14,,H035,2,08,0822,3,,9,3,6,1154604.742578,1866887.168216,41.790561349,-87.708649156,"(41.79056134859081, -87.7086491558842)"
SR22-01110258,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/28/2022 07:48:14 AM,06/29/2022 03:50:22 PM,06/29/2022 03:50:22 PM,6329 N AVERS AVE,,,60659,6329,N,AVERS,AVE,false,false,,,13,39,,G007,1,17,1711,32,,7,3,6,1149635.393148,1941852.53681,41.996371855,-87.724921562,"(41.99637185504193, -87.72492156170355)"
SR22-01109232,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,06/27/2022 10:51:37 PM,06/29/2022 08:00:01 AM,06/29/2022 08:00:01 AM,8945 S PARNELL AVE,,,60620,8945,S,PARNELL,AVE,false,false,,,71,21,,O043,2,22,2223,40,,22,2,6,1174280.534056,1845445.898568,41.731308957,-87.637139263,"(41.73130895681139, -87.6371392629743)"
SR22-01108915,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,06/27/2022 09:29:51 PM,06/29/2022 08:05:17 AM,06/29/2022 08:05:17 AM,5342 W ROSCOE ST,,,60641,5342,W,ROSCOE,ST,false,false,,,15,30,,C014,3,16,1634,9,,21,2,6,1139966.634337,1922168.468182,41.942540077,-87.760972844,"(41.94254007681886, -87.7609728443636)"
SR22-01108859,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,06/27/2022 09:10:17 PM,06/29/2022 03:35:43 PM,06/29/2022 03:35:43 PM,1704 E 73RD ST,,,60649,1704,E,73RD,ST,false,false,,,43,7,,U039,2,03,0324,1,,21,2,6,1188876.742023,1856978.236119,41.762618368,-87.58330028,"(41.76261836789114, -87.58330028036625)"
SR22-01108842,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,06/27/2022 09:05:45 PM,06/29/2022 04:25:24 PM,06/29/2022 04:25:24 PM,3814 N FREMONT ST,,,60613,3814,N,FREMONT,ST,false,false,,,6,46,,N013,2,19,1923,10,,21,2,6,1169497.238087,1925715.145943,41.951679927,-87.652330671,"(41.95167992680059, -87.65233067071445)"
SR22-01108530,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,06/27/2022 07:55:24 PM,06/29/2022 03:32:40 PM,06/29/2022 03:32:40 PM,3005 E 79TH PL,,,60617,3005,E,79TH,PL,false,false,,,46,7,,X041,2,04,0422,21,,19,2,6,1197611.392657,1852763.788553,41.75084018,-87.551427491,"(41.750840179771174, -87.55142749069067)"
SR22-01108421,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,spot-open311-Chicago+Works,06/27/2022 07:30:51 PM,06/28/2022 09:03:27 AM,06/28/2022 09:03:27 AM,1422 N ORLEANS ST,Chicago,IL,60610,1422,N,ORLEANS,ST,false,false,,,8,27,,P019,2,18,1821,42,,19,2,6,1173568.941819,1909938.298079,41.908297875,-87.63783371,"(41.90829787463466, -87.63783370974272)"
SR22-01108272,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Alderman's Office,06/27/2022 06:57:28 PM,06/28/2022 09:01:33 AM,06/28/2022 09:01:33 AM,4242 N KEDVALE AVE,,,60641,4242,N,KEDVALE,AVE,false,false,,,16,39,,F012,2,17,1722,25,,18,2,6,1147985.206553,1928053.772847,41.958539125,-87.731348637,"(41.9585391249276, -87.73134863701087)"
SR22-01108138,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,06/27/2022 06:35:12 PM,06/29/2022 03:51:04 PM,06/29/2022 03:51:04 PM,5504 N MOBILE AVE,,,60630,5504,N,MOBILE,AVE,false,false,,,11,45,,A009,2,16,1622,26,,18,2,6,1133122.684307,1936260.828323,41.981333588,-87.785796989,"(41.981333587683416, -87.78579698850362)"
SR22-01108081,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,06/27/2022 06:27:04 PM,06/28/2022 05:16:22 PM,06/28/2022 05:16:22 PM,3218 N CALIFORNIA AVE,,,60618,3218,N,CALIFORNIA,AVE,false,false,,,21,33,,I014,3,17,1733,9,,18,2,6,1157076.268499,1921371.020736,41.940021113,-87.69810836,"(41.940021113105104, -87.69810835993432)"
SR22-01106977,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/27/2022 03:50:19 PM,06/27/2022 08:20:26 PM,06/27/2022 08:20:26 PM,2830 W FULTON ST,,,60612,2830,W,FULTON,ST,false,false,,,27,27,,I022,2,12,1222,36,,15,2,6,1157322.951651,1901954.08722,41.886734455,-87.697730575,"(41.88673445502346, -87.69773057498034)"
SR22-01106656,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,06/27/2022 03:18:58 PM,06/27/2022 04:24:35 PM,06/27/2022 04:24:35 PM,9042 S HAMILTON AVE,,,60643,9042,S,HAMILTON,AVE,false,false,,,72,19,,K043,2,22,2221,56,,15,2,6,1163604.439236,1844475.186342,41.72887548,-87.676277031,"(41.72887547983057, -87.67627703096736)"
SR22-01106600,Nuisance Animal Complaint,EAB,Alderman,Animal Care and Control,Completed,Alderman's Office,06/27/2022 03:13:16 PM,06/27/2022 08:18:26 PM,06/27/2022 08:18:26 PM,6621 W 63RD ST,,,60638,6621,W,63RD,ST,false,false,,,64,23,,Z137,1,08,0812,23,,15,2,6,1133255.524815,1861941.423289,41.77738831,-87.787048188,"(41.77738830997295, -87.78704818824403)"
SR22-01106394,Nuisance Animal Complaint,EAB,Alderman,Animal Care and Control,Completed,Alderman's Office,06/27/2022 02:52:40 PM,06/27/2022 06:22:36 PM,06/27/2022 06:22:36 PM,8212 S ABERDEEN ST,,,60620,8212,S,ABERDEEN,ST,false,false,,,71,21,,N041,1,06,0613,43,,14,2,6,1170337.845447,1850272.961902,41.744641697,-87.651442676,"(41.744641696783006, -87.6514426764383)"
SR22-01105799,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/27/2022 02:02:26 PM,06/27/2022 04:22:09 PM,06/27/2022 04:22:09 PM,12000 S JUSTINE ST,,,60643,12000,S,JUSTINE,ST,false,false,,,53,34,,M051,2,05,0524,51,,14,2,6,1168156.857893,1825114.69348,41.675650588,-87.660154782,"(41.67565058817924, -87.66015478151515)"
SR22-01105294,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/27/2022 01:22:50 PM,06/27/2022 04:13:51 PM,06/27/2022 04:13:51 PM,171 W OAK ST,,,60610,171,W,OAK,ST,false,false,,,8,2,,P020,3,18,1832,41,,13,2,6,1174675.441858,1907045.024709,41.900333897,-87.63385569,"(41.90033389728102, -87.63385568987758)"
SR22-01104564,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/27/2022 12:23:04 PM,06/27/2022 07:40:43 PM,06/27/2022 07:40:43 PM,1755 E 78TH ST,,,60649,1755,E,78TH,ST,false,false,,,43,8,,U040,1,04,0414,13,,12,2,6,1189487.642132,1853556.027072,41.753212887,-87.581170938,"(41.7532128867833, -87.58117093785019)"
SR22-01102774,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,06/27/2022 09:52:22 AM,06/27/2022 07:37:19 PM,06/27/2022 07:37:19 PM,4345 S VINCENNES AVE,,,60653,4345,S,VINCENNES,AVE,false,false,,,38,3,,R032,2,02,0221,12,,9,2,6,1180405.020814,1876121.71567,41.815348367,-87.61376289,"(41.81534836696776, -87.61376288968908)"
SR22-01102600,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/27/2022 09:37:53 AM,06/27/2022 07:40:02 PM,06/27/2022 07:40:02 PM,8127 S DREXEL AVE,,,60619,8127,S,DREXEL,AVE,false,false,,,44,8,,S041,3,06,0631,18,,9,2,6,1183737.237799,1851177.738683,41.746822636,-87.602317767,"(41.746822636171835, -87.60231776694273)"
SR22-01102505,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/27/2022 09:30:17 AM,06/27/2022 08:05:44 PM,06/27/2022 08:05:44 PM,4134 W 77TH PL,,,60652,4134,W,77TH,PL,false,false,,,70,18,,F040,3,08,0834,15,,9,2,6,1150111.060806,1853124.944169,41.752883975,-87.725483215,"(41.75288397495351, -87.72548321534356)"
SR22-01102463,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/27/2022 09:26:12 AM,06/27/2022 08:31:17 PM,06/27/2022 08:31:17 PM,6440 N CLAREMONT AVE,,,60645,6440,N,CLAREMONT,AVE,false,false,,,2,50,,K006,1,24,2412,31,,9,2,6,1159389.084806,1942874.188321,41.998979531,-87.689013654,"(41.99897953082344, -87.68901365374212)"
SR22-01102213,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,06/27/2022 09:03:16 AM,06/27/2022 08:27:08 PM,06/27/2022 08:27:08 PM,5057 W STRONG ST,,,60630,5057,W,STRONG,ST,false,false,,,11,45,,D010,2,16,1623,31,,9,2,6,1141538.182103,1932426.597092,41.970660361,-87.754942126,"(41.970660361251895, -87.75494212629779)"
SR22-01101688,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/27/2022 07:56:10 AM,06/27/2022 04:21:37 PM,06/27/2022 04:21:37 PM,3959 N ASHLAND AVE,,,60613,3959,N,ASHLAND,AVE,false,false,,,6,47,,L013,2,19,1922,24,,7,2,6,1164940.585268,1926633.555353,41.954298217,-87.669054636,"(41.95429821739004, -87.66905463574541)"
SR22-01101379,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,06/27/2022 07:07:59 AM,08/15/2022 04:48:14 PM,06/29/2022 08:02:27 AM,5834 S MAYFIELD AVE,,,60638,5834,S,MAYFIELD,AVE,true,false,,SR22-01065894,56,23,,B035,1,08,0811,4,,7,2,6,1137980.643264,1865124.288486,41.786038991,-87.76964904,"(41.78603899110195, -87.76964904010724)"
SR22-01100928,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,06/27/2022 01:20:54 AM,06/27/2022 07:39:19 PM,06/27/2022 07:39:19 PM,7626 S DREXEL AVE,,,60619,7626,S,DREXEL,AVE,false,false,,,69,8,,S040,2,06,0624,43,,1,2,6,1183493.695145,1854494.11723,41.7559288,-87.603107023,"(41.75592880040746, -87.60310702335987)"
SR22-01100790,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/26/2022 11:36:22 PM,06/27/2022 08:23:27 PM,06/27/2022 08:23:27 PM,12734 S MORGAN ST,,,60643,12734,S,MORGAN,ST,false,false,,,53,34,,N053,2,05,0523,26,,23,1,6,1171916.693681,1820209.187534,41.662107615,-87.646536074,"(41.662107615292435, -87.64653607403201)"
SR22-01100745,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/26/2022 11:19:24 PM,06/27/2022 08:06:16 PM,06/27/2022 08:06:16 PM,11226 S TROY ST,,,60655,11226,S,TROY,ST,false,false,,,74,19,,I049,1,22,2211,52,,23,1,6,1157290.435014,1829878.891076,41.688950549,-87.699800291,"(41.68895054931033, -87.69980029126577)"
SR22-01100566,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,06/26/2022 09:58:32 PM,06/27/2022 08:22:17 PM,06/27/2022 08:22:17 PM,4056 N SACRAMENTO AVE,,,60618,4056,N,SACRAMENTO,AVE,false,false,,,16,33,,I012,2,17,1724,11,,21,1,6,1155579.943964,1927053.371756,41.955644163,-87.703454369,"(41.955644163493446, -87.70345436906646)"
SR22-01100377,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,06/26/2022 08:52:35 PM,06/27/2022 07:44:13 PM,06/27/2022 07:44:13 PM,3855 S ALBANY AVE,,,60632,3855,S,ALBANY,AVE,false,false,,,58,12,,I030,1,09,0911,12,,20,1,6,1156413.335921,1878665.096198,41.822845314,-87.701700049,"(41.822845314078855, -87.70170004932919)"
SR22-01099289,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/26/2022 03:50:11 PM,06/27/2022 07:43:28 PM,06/27/2022 07:43:28 PM,2942 W 40TH ST,,,60632,2942,W,40TH,ST,false,false,,,58,12,,I031,2,09,0921,20,,15,1,6,1157198.586186,1878035.409885,41.821101499,-87.698836323,"(41.82110149850081, -87.69883632322174)"
SR22-01099163,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,06/26/2022 03:18:46 PM,06/27/2022 08:25:59 PM,06/27/2022 08:25:59 PM,6329 N AVERS AVE,,,60659,6329,N,AVERS,AVE,false,false,,,13,39,,G007,1,17,1711,32,,15,1,6,1149635.393148,1941852.53681,41.996371855,-87.724921562,"(41.99637185504193, -87.72492156170355)"
SR22-01098758,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,06/26/2022 01:56:52 PM,06/27/2022 08:25:29 PM,06/27/2022 08:25:29 PM,4207 N MEADE AVE,,,60634,4207,N,MEADE,AVE,false,false,,,15,38,,A012,2,16,1624,21,,13,1,6,1135009.523387,1927405.253867,41.956999744,-87.779068348,"(41.95699974430194, -87.77906834821582)"
SR22-01097220,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/26/2022 09:29:17 AM,06/27/2022 04:22:38 PM,06/27/2022 04:22:38 PM,1440 N HUMBOLDT DR,,,60622,1440,N,HUMBOLDT,DR,false,false,,,24,26,,I019,2,14,1423,27,,9,1,6,1156278.584402,1909434.11744,41.907281501,-87.701363442,"(41.907281501373866, -87.70136344224153)"
SR22-01096883,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/26/2022 08:01:23 AM,06/27/2022 08:01:26 PM,06/27/2022 08:01:26 PM,4315 S SPAULDING AVE,,,60632,4315,S,SPAULDING,AVE,false,false,,,58,14,,H032,2,08,0821,20,,8,1,6,1155143.519631,1875784.020008,41.814964786,-87.706435642,"(41.81496478556911, -87.70643564201325)"
SR22-01096086,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/26/2022 01:16:33 AM,06/26/2022 09:34:17 AM,06/26/2022 09:34:17 AM,4616 N DAMEN AVE,,,60625,4616,N,DAMEN,AVE,false,false,,,4,47,,K011,1,19,1911,22,,1,1,6,1162165.295941,1930760.547153,41.965681461,-87.679141142,"(41.965681460823546, -87.67914114230987)"
SR22-01095729,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,06/25/2022 10:16:38 PM,06/27/2022 07:59:58 PM,06/27/2022 07:59:58 PM,3134 W 54TH ST,,,60632,3134,W,54TH,ST,false,false,,,63,14,,I034,2,09,0923,26,,22,7,6,1156244.883019,1868730.067849,41.795585666,-87.702585538,"(41.79558566566234, -87.70258553825043)"
SR22-01095523,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/25/2022 09:00:51 PM,06/26/2022 11:17:48 AM,06/26/2022 11:17:48 AM,6010 W MELROSE ST,,,60634,6010,W,MELROSE,ST,false,false,,,17,30,,A014,3,16,1633,21,,21,7,6,1135677.427417,1921064.043453,41.939586924,-87.776764277,"(41.93958692410805, -87.77676427706918)"
SR22-01095470,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,spot-open311-Chicago+Works,06/25/2022 08:41:02 PM,06/27/2022 04:19:54 PM,06/27/2022 04:19:54 PM,1426 N ORLEANS ST,Chicago,IL,60610,1426,N,ORLEANS,ST,false,false,,,8,27,,P019,2,18,1821,42,,20,7,6,1173570.342568,1909990.877769,41.908442125,-87.637826998,"(41.908442124774346, -87.63782699800237)"
SR22-01095041,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/25/2022 06:27:21 PM,06/27/2022 08:04:10 PM,06/27/2022 08:04:10 PM,6609 S WHIPPLE ST,,,60629,6609,S,WHIPPLE,ST,false,false,,,66,17,,I037,3,08,0831,12,,18,7,6,1157270.683429,1860590.225926,41.773228055,-87.699044055,"(41.7732280548043, -87.69904405463906)"
SR22-01094811,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,06/25/2022 05:21:15 PM,06/27/2022 08:05:02 PM,06/27/2022 08:05:02 PM,2345 W 81ST PL,,,60620,2345,W,81ST,PL,false,false,,,70,18,,K041,3,08,0835,18,,17,7,6,1162009.539193,1850313.236,41.744929266,-87.681957694,"(41.74492926642902, -87.68195769429435)"
SR22-01094631,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,06/25/2022 04:33:51 PM,06/27/2022 04:25:29 PM,06/27/2022 04:25:29 PM,7844 S KOSTNER AVE,,,60652,7844,S,KOSTNER,AVE,false,false,,,70,18,,E040,3,08,0834,46,,16,7,6,1148355.761294,1852123.710201,41.750170263,-87.73194143,"(41.75017026317162, -87.73194142962964)"
SR22-01094303,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/25/2022 03:32:50 PM,06/27/2022 08:02:41 PM,06/27/2022 08:02:41 PM,6418 S BELL AVE,,,60636,6418,S,BELL,AVE,false,false,,,66,16,,K037,2,08,0825,21,,15,7,6,1162437.013535,1861945.554981,41.776841144,-87.680067676,"(41.776841143770774, -87.68006767573502)"
SR22-01093840,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/25/2022 01:52:15 PM,06/27/2022 08:24:05 PM,06/27/2022 08:24:05 PM,2258 N TRIPP AVE,,,60639,2258,N,TRIPP,AVE,false,false,,,20,35,,F017,2,25,2522,18,,13,7,6,1147605.670847,1914904.162846,41.922462767,-87.733082479,"(41.92246276741122, -87.73308247896829)"
SR22-01093586,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/25/2022 01:06:46 PM,06/27/2022 07:37:51 PM,06/27/2022 07:37:51 PM,3054 E 79TH ST,,,60649,3054,E,79TH,ST,false,false,,,46,7,,X040,2,04,0421,21,,13,7,6,1198053.142931,1853252.038856,41.752168945,-87.549792447,"(41.75216894549677, -87.54979244741527)"
SR22-01092180,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/25/2022 08:43:48 AM,06/27/2022 08:22:45 PM,06/27/2022 08:22:45 PM,912 W 116TH PL,,,60643,912,W,116TH,PL,false,false,,,53,34,,N050,2,05,0524,15,,8,7,6,1172274.442071,1827670.680043,41.68257537,-87.645008808,"(41.682575370317664, -87.64500880782667)"
SR22-01092073,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/25/2022 08:24:43 AM,06/27/2022 08:21:48 PM,06/27/2022 08:21:48 PM,2865 N ELSTON AVE,,,60618,2865,N,ELSTON,AVE,false,false,,,21,33,,J015,1,14,1411,5,,8,7,6,1159420.634341,1919052.868162,41.933611957,-87.689556037,"(41.933611956963794, -87.68955603717022)"
SR22-01091790,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/25/2022 07:23:48 AM,06/25/2022 11:30:28 AM,06/25/2022 10:39:24 AM,318 N AUSTIN BLVD,,,,318,N,AUSTIN,BLVD,false,false,,,,,,,,,,,,7,7,6,1136295.845973,1901508.398703,41.885912849,-87.77495928,"(41.885912848734726, -87.77495927962696)"
SR22-01090352,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,06/24/2022 07:53:27 PM,06/25/2022 09:03:03 AM,06/25/2022 09:03:03 AM,1856 N SAWYER AVE,,,60647,1856,N,SAWYER,AVE,false,false,,,22,1,,H018,2,14,1422,17,,19,6,6,1154190.301735,1912383.249359,41.915416142,-87.708955793,"(41.91541614174122, -87.7089557931803)"
SR22-01090119,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/24/2022 06:51:10 PM,06/27/2022 08:01:58 PM,06/27/2022 08:01:58 PM,4542 S LAFLIN ST,,,60609,4542,S,LAFLIN,ST,false,false,,,61,15,,M032,2,09,0924,1,,18,6,6,1167028.018067,1874449.7452,41.8110572,-87.662879667,"(41.811057200182056, -87.66287966689612)"
SR22-01090092,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,06/24/2022 06:44:27 PM,03/14/2023 05:13:58 PM,06/28/2022 12:21:54 PM,1458 N WESTERN AVE,,,60622,1458,N,WESTERN,AVE,true,false,,SR22-01084268,24,1,,J019,2,14,1423,38,,18,6,6,1160052.752175,1909860.821549,41.908375271,-87.687487443,"(41.90837527145843, -87.68748744330186)"
SR22-01089853,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,06/24/2022 05:47:38 PM,12/01/2023 03:57:25 PM,06/27/2022 04:26:47 PM,122 E 123RD ST,,,60628,122,E,123RD,ST,true,false,,SR22-01082438,53,9,,Q051,3,05,0532,45,,17,6,6,1179322.152812,1823506.876243,41.670991856,-87.619336348,"(41.67099185604661, -87.61933634801899)"
SR22-01089746,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,06/24/2022 05:23:40 PM,06/25/2022 08:21:54 AM,06/25/2022 08:21:54 AM,1330 W 98TH ST,,,60643,1330,W,98TH,ST,false,false,,,73,21,,M045,1,22,2213,21,,17,6,6,1169036.290282,1839803.386281,41.715939855,-87.656513395,"(41.71593985499901, -87.65651339542337)"
SR22-01089610,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,06/24/2022 04:56:36 PM,08/15/2022 04:48:14 PM,06/29/2022 08:02:27 AM,5834 S MAYFIELD AVE,,,60638,5834,S,MAYFIELD,AVE,true,false,,SR22-01065894,56,23,,B035,1,08,0811,4,,16,6,6,1137980.643264,1865124.288486,41.786038991,-87.76964904,"(41.78603899110195, -87.76964904010724)"
